step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,row_id,hour,day,is_transfer,is_cash_out,orig_txn_count_prior,orig_amount_prior_sum,orig_avg_amount_prior,orig_prev_step,orig_time_since_prev,orig_prev_amount,orig_amount_to_oldbalance_ratio,orig_balance_drop,orig_balance_drop_ratio,orig_amount_vs_prior_avg,dest_txn_count_prior,dest_amount_prior_sum,dest_avg_amount_prior,dest_prev_step,dest_time_since_prev,amount_vs_dest_prior_avg,orig_txn_count_last_1,orig_amount_sum_last_1,orig_txn_count_last_6,orig_amount_sum_last_6,orig_txn_count_last_24,orig_amount_sum_last_24,anomaly_score,anomaly_rank
681,TRANSFER,15116218.46,C448900048,0.0,0.0,C1265642416,25814281.37,40867233.42,0,0,6298360,9,28,1,0,0,0.0,,,,,,0.0,,,19,4586335.559999999,241386.08210526308,327.0,354.0,62.622576778921974,0.0,0.0,0.0,0.0,0.0,0.0,0.6982566900223662,84
683,TRANSFER,2700032.3,C1764239250,263091.9,0.0,C60560601,13954921.23,16654953.53,0,0,6303517,11,28,1,0,0,0.0,,,,,10.262696419007957,263091.9,1.0,,35,17527799.189999998,500794.2625714285,683.0,0.0,5.391500066586512,0.0,0.0,0.0,0.0,0.0,0.0,0.6979999317591448,85
681,TRANSFER,1218330.47,C538106930,0.0,0.0,C1969195471,67240278.07,68458608.55,0,0,6300161,9,28,1,0,0,0.0,,,,,,0.0,,,22,44653154.47,2029688.8395454546,402.0,279.0,0.6002548007668225,0.0,0.0,0.0,0.0,0.0,0.0,0.6977987439587223,86
718,CASH_OUT,10000000.0,C1049094143,10000000.0,0.0,C1023840891,2517892.18,12517892.18,1,0,6361722,22,29,0,1,0,0.0,,,,,1.0,10000000.0,1.0,,7,3568043.0500000007,509720.4357142858,401.0,317.0,19.618597370903355,0.0,0.0,0.0,0.0,0.0,0.0,0.6977826259873149,87
659,TRANSFER,6380765.05,C1617763087,303901.0,0.0,C1284792861,5826997.32,12207762.37,0,0,6284777,11,27,1,0,0,0.0,,,,,20.99619629418791,303901.0,1.0,,35,10407244.889999997,297349.85399999993,544.0,115.0,21.458779831786973,0.0,0.0,0.0,0.0,0.0,0.0,0.6977058768331359,88
687,CASH_IN,340183.79,C1938613274,126.0,340309.79,C1705929636,5197985.55,4857801.77,0,0,6314988,15,28,0,0,0,0.0,,,,,2699.871349206349,-340183.79,-2699.871349206349,,42,11057571.580000002,263275.51380952384,382.0,305.0,1.292120885370746,0.0,0.0,0.0,0.0,0.0,0.0,0.6974642194644375,89
681,TRANSFER,2084878.54,C1375592008,121002.65,0.0,C653574646,18888127.6,20973006.14,0,0,6299395,9,28,1,0,0,0.0,,,,,17.23002380526377,121002.65,1.0,,13,9904904.36,761915.72,399.0,282.0,2.736363727998682,0.0,0.0,0.0,0.0,0.0,0.0,0.6969993723622049,90
659,CASH_IN,202656.69,C465474017,8782722.6,8985379.29,C543152199,28411905.82,28209249.13,0,0,6283909,11,27,0,0,0,0.0,,,,,0.023074472373748888,-202656.68999999948,-0.02307447237374883,,20,28955100.799999997,1447755.0399999998,394.0,265.0,0.13997995821171516,0.0,0.0,0.0,0.0,0.0,0.0,0.6969113949334353,91
672,CASH_IN,401084.74,C657773728,2788260.72,3189345.46,C996519712,61946824.25,61545739.51,0,0,6296062,0,28,0,0,0,0.0,,,,,0.14384764563910651,-401084.73999999976,-0.14384764563910643,,9,28797742.850000005,3199749.2055555563,667.0,5.0,0.1253488052449916,0.0,0.0,0.0,0.0,0.0,0.0,0.6967479980578496,92
709,TRANSFER,534941.25,C363657221,657.0,0.0,C1402200279,46159470.05,46694411.29,0,0,6356177,13,29,1,0,0,0.0,,,,,814.2180365296804,657.0,1.0,,13,24287846.12,1868295.8553846155,335.0,374.0,0.28632577033142037,0.0,0.0,0.0,0.0,0.0,0.0,0.6965210691180739,93
709,TRANSFER,500798.46,C1356837130,2822.0,0.0,C2109574007,56783746.24,57284544.7,0,0,6356233,13,29,1,0,0,0.0,,,,,177.4622466335932,2822.0,1.0,,11,56783746.239999995,5162158.749090909,594.0,115.0,0.09701337838325759,0.0,0.0,0.0,0.0,0.0,0.0,0.6963316338009716,94
683,TRANSFER,430401.04,C698251355,0.0,0.0,C1423246212,64213341.09,64643742.14,0,0,6301521,11,28,1,0,0,0.0,,,,,,0.0,,,22,65587748.080000006,2981261.276363637,420.0,263.0,0.1443687755287847,0.0,0.0,0.0,0.0,0.0,0.0,0.6962885201435749,95
694,TRANSFER,157294.31,C114673851,145584.8,0.0,C780613580,40807944.11,40965238.41,0,0,6346356,22,28,1,0,0,0.0,,,,,1.0804308554189723,145584.8,1.0,,13,33659033.54,2589156.426153846,402.0,292.0,0.060751180736367635,0.0,0.0,0.0,0.0,0.0,0.0,0.6961304054160785,96
686,TRANSFER,1670346.83,C1799311481,0.0,0.0,C1059781259,26810429.52,28480776.35,0,0,6309965,14,28,1,0,0,0.0,,,,,,0.0,,,53,22822938.07,430621.47301886795,304.0,382.0,3.8789213605398,0.0,0.0,0.0,0.0,0.0,0.0,0.6951662713295845,97
692,CASH_IN,306393.4,C212042126,8424870.58,8731263.98,C346020085,34716326.51,34409933.11,0,0,6343662,20,28,0,0,0,0.0,,,,,0.03636772779956461,-306393.4000000004,-0.03636772779956465,,27,25335788.130000003,938362.5233333334,370.0,322.0,0.3265192208567778,0.0,0.0,0.0,0.0,0.0,0.0,0.6948966943892376,98
686,CASH_OUT,374683.49,C365933859,405446.0,30762.51,C2096057945,26399513.71,26774197.2,0,0,6311038,14,28,0,1,0,0.0,,,,,0.9241267394424905,374683.49,0.9241267394424905,,58,33782418.21,582455.4863793104,402.0,284.0,0.6432826177483995,0.0,0.0,0.0,0.0,0.0,0.0,0.6948100660376292,99
690,CASH_IN,228168.74,C1925285839,15.0,228183.74,C1066166621,3159725.49,2931556.75,0,0,6333776,18,28,0,0,0,0.0,,,,,15211.249333333333,-228168.74,-15211.249333333333,,51,12049064.809999999,236256.172745098,378.0,312.0,0.9657683748486702,0.0,0.0,0.0,0.0,0.0,0.0,0.6947414053807974,100
681,CASH_OUT,363908.83,C2017933424,250814.0,0.0,C510724456,51771652.81,52135561.64,0,0,6296920,9,28,0,1,0,0.0,,,,,1.4509111532849044,250814.0,1.0,,34,43895034.84,1291030.4364705884,500.0,181.0,0.28187471009192616,0.0,0.0,0.0,0.0,0.0,0.0,0.6946067543415096,101
656,CASH_OUT,484003.7,C2078978076,21862.0,0.0,C506614484,62358584.6,62842588.3,0,0,6282211,8,27,0,1,0,0.0,,,,,22.13904034397585,21862.0,1.0,,7,62358584.6,8908369.228571428,373.0,283.0,0.05433134702675725,0.0,0.0,0.0,0.0,0.0,0.0,0.6944950592447269,102
692,CASH_IN,82684.22,C411972551,6970460.29,7053144.51,C703592419,83244930.61,83162246.4,0,0,6339487,20,28,0,0,0,0.0,,,,,0.01186208895252167,-82684.21999999974,-0.011862088952521633,,23,60189730.71,2616944.8134782608,544.0,148.0,0.0315957064031862,0.0,0.0,0.0,0.0,0.0,0.0,0.694241024802718,103
670,TRANSFER,5822073.12,C31989530,35962.35,0.0,C42985690,11578954.16,17401027.28,0,0,6294632,22,27,1,0,0,0.0,,,,,161.89356702217736,35962.35,1.0,,28,10810352.379999999,386084.01357142854,571.0,99.0,15.079808837831798,0.0,0.0,0.0,0.0,0.0,0.0,0.6942214315498458,104
681,CASH_IN,90311.05,C944955774,146.0,90457.05,C615138541,18403384.97,18313073.92,0,0,6300582,9,28,0,0,0,0.0,,,,,618.5688356164384,-90311.05,-618.5688356164384,,19,15357292.219999999,808278.5378947367,397.0,284.0,0.11173258445687115,0.0,0.0,0.0,0.0,0.0,0.0,0.6941251201041637,105
640,CASH_IN,49058.76,C641357682,198.0,49256.76,C1185771891,40082112.09,40033053.32,0,0,6276896,16,26,0,0,0,0.0,,,,,247.77151515151516,-49058.76,-247.77151515151516,,8,40306536.81,5038317.10125,347.0,293.0,0.00973713226343546,0.0,0.0,0.0,0.0,0.0,0.0,0.693833353390471,106
686,CASH_IN,265920.78,C496109918,2255471.19,2521391.98,C1014935920,31190218.22,30924297.43,0,0,6310674,14,28,0,0,0,0.0,,,,,0.11790032219387384,-265920.79000000004,-0.11790032662753722,,47,35976214.06,765451.3629787235,396.0,290.0,0.3474038885569162,0.0,0.0,0.0,0.0,0.0,0.0,0.6936046950076777,107
705,TRANSFER,1067344.74,C1451335621,0.0,0.0,C812672147,17492001.92,18559346.66,0,0,6351805,9,29,1,0,0,0.0,,,,,,0.0,,,59,19902010.240000002,337322.20745762717,495.0,210.0,3.1641697949402716,0.0,0.0,0.0,0.0,0.0,0.0,0.6934112193038402,108
669,CASH_IN,27115.39,C40173948,8612259.3,8639374.69,C1935948400,36267088.86,36239973.47,0,0,6293899,21,27,0,0,0,0.0,,,,,0.0031484641898787227,-27115.389999998733,-0.003148464189878576,,7,15860904.049999999,2265843.4357142854,399.0,270.0,0.011967018361730775,0.0,0.0,0.0,0.0,0.0,0.0,0.6933200189238317,109
667,CASH_IN,165042.26,C1093114355,232.0,165274.26,C1832169428,16598548.11,16433505.85,0,0,6292947,19,27,0,0,0,0.0,,,,,711.389051724138,-165042.26,-711.389051724138,,57,20597058.41,361351.90192982455,492.0,175.0,0.45673555090918444,0.0,0.0,0.0,0.0,0.0,0.0,0.693173641006589,110
637,CASH_IN,154130.18,C1582952075,2821030.44,2975160.62,C238135055,109563073.07,109408942.89,0,0,6274808,13,26,0,0,0,0.0,,,,,0.05463612792494362,-154130.18000000017,-0.054636127924943684,,20,113600865.05999999,5680043.253,354.0,283.0,0.02713538843539507,0.0,0.0,0.0,0.0,0.0,0.0,0.6930962649394876,111
659,TRANSFER,5541962.45,C318448206,4501.0,0.0,C1813044862,8779924.3,14321886.75,0,0,6285754,11,27,1,0,0,0.0,,,,,1231.2735947567207,4501.0,1.0,,7,10751961.620000001,1535994.5171428572,522.0,137.0,3.60806134927405,0.0,0.0,0.0,0.0,0.0,0.0,0.692966537133192,112
649,CASH_IN,207917.23,C1470424486,8724932.75,8932849.98,C1777748737,13762068.16,13554150.93,0,0,6281747,1,27,0,0,0,0.0,,,,,0.023830238691524588,-207917.23000000045,-0.023830238691524636,,38,17113893.169999998,450365.60973684205,405.0,244.0,0.46166320319504495,0.0,0.0,0.0,0.0,0.0,0.0,0.6929277017392618,113
684,TRANSFER,5598749.69,C1063168992,31981.0,0.0,C974347108,7191613.9,12790363.59,0,0,6307410,12,28,1,0,0,0.0,,,,,175.06487258059474,31981.0,1.0,,27,10017578.169999998,371021.4137037036,350.0,334.0,15.090098531270064,0.0,0.0,0.0,0.0,0.0,0.0,0.6929138316437424,114
642,TRANSFER,568489.12,C850792251,14989.0,0.0,C1134546286,33588134.35,34156623.47,0,0,6279142,18,26,1,0,0,0.0,,,,,37.927087864433915,14989.0,1.0,,9,34259620.95,3806624.5500000003,404.0,238.0,0.14934205160842562,0.0,0.0,0.0,0.0,0.0,0.0,0.6929068564236579,115
688,CASH_IN,35433.05,C441853232,12577349.97,12612783.03,C1776166161,16977634.77,16942201.71,0,0,6322208,16,28,0,0,0,0.0,,,,,0.002817211104446989,-35433.05999999866,-0.0028172118995269287,,16,17902643.68,1118915.23,403.0,285.0,0.03166732300176127,0.0,0.0,0.0,0.0,0.0,0.0,0.6928982734495717,116
718,TRANSFER,139144.25,C1264043726,7075.0,0.0,C2093369248,49040158.93,49179303.19,0,0,6362256,22,29,1,0,0,0.0,,,,,19.667031802120142,7075.0,1.0,,9,49235118.660000004,5470568.74,373.0,345.0,0.025435061071913338,0.0,0.0,0.0,0.0,0.0,0.0,0.6924840799319975,117
687,TRANSFER,2479742.36,C1663515334,28951.0,0.0,C968408272,9304862.26,11784604.62,0,0,6314358,15,28,1,0,0,0.0,,,,,85.65308141342267,28951.0,1.0,,40,14836103.120000001,370902.57800000004,405.0,282.0,6.685697288413023,0.0,0.0,0.0,0.0,0.0,0.0,0.6923468616129809,118
709,CASH_OUT,42019.04,C985566956,10666.0,0.0,C483287972,119717024.78,119759043.82,0,0,6355442,13,29,0,1,0,0.0,,,,,3.939531220701294,10666.0,1.0,,48,126228462.94999999,2629759.6447916664,544.0,165.0,0.01597828154493899,0.0,0.0,0.0,0.0,0.0,0.0,0.6918771274665207,119
688,TRANSFER,900333.21,C511696141,0.0,0.0,C1640624477,47978900.44,48879233.65,0,0,6326720,16,28,1,0,0,0.0,,,,,,0.0,,,46,42105155.26,915329.462173913,395.0,293.0,0.9836165525161871,0.0,0.0,0.0,0.0,0.0,0.0,0.6917534065222058,120
692,CASH_IN,339048.64,C886233235,5798.0,344846.64,C734708492,24552288.84,24213240.2,0,0,6345446,20,28,0,0,0,0.0,,,,,58.47682649189376,-339048.64,-58.47682649189376,,8,24756958.56,3094619.82,380.0,312.0,0.10956067618024887,0.0,0.0,0.0,0.0,0.0,0.0,0.6916558916186856,121
734,CASH_OUT,10000000.0,C131420902,10000000.0,0.0,C635621973,2571402.25,12571402.25,1,0,6362507,14,30,0,1,0,0.0,,,,,1.0,10000000.0,1.0,,10,3102553.59,310255.359,402.0,332.0,32.23151417023549,0.0,0.0,0.0,0.0,0.0,0.0,0.6913022393724009,122
688,CASH_IN,47878.46,C659615361,7606131.32,7654009.78,C1483609577,23298677.3,23250798.84,0,0,6321195,16,28,0,0,0,0.0,,,,,0.006294719087232377,-47878.45999999996,-0.006294719087232372,,5,23294681.49,4658936.2979999995,378.0,310.0,0.010276693420460243,0.0,0.0,0.0,0.0,0.0,0.0,0.690951891931137,123
659,TRANSFER,5120076.86,C592496107,24.0,0.0,C1711923430,0.0,5120076.86,0,0,6286285,11,27,1,0,0,0.0,,,,,213336.53583333336,24.0,1.0,,2,204368.74000000022,102184.37000000011,375.0,284.0,50.106262435243224,0.0,0.0,0.0,0.0,0.0,0.0,0.6909337056578392,124
681,TRANSFER,6483276.6,C1265051406,0.0,0.0,C2085285903,9307882.99,15791159.59,0,0,6298252,9,28,1,0,0,0.0,,,,,,0.0,,,11,10387877.909999998,944352.5372727271,399.0,282.0,6.86531389932364,0.0,0.0,0.0,0.0,0.0,0.0,0.6909103030371603,125
684,TRANSFER,7794458.96,C1967301437,39983.0,0.0,C2081987631,5512581.68,13307040.63,0,0,6306525,12,28,1,0,0,0.0,,,,,194.94432533826875,39983.0,1.0,,29,7591221.350000001,261766.25344827588,402.0,282.0,29.776408751405988,0.0,0.0,0.0,0.0,0.0,0.0,0.6909094321032972,126
684,CASH_IN,210986.89,C1758989202,2784810.67,2995797.56,C205502473,71090473.47,70879486.58,0,0,6306260,12,28,0,0,0,0.0,,,,,0.07576345935215768,-210986.89000000013,-0.07576345935215772,,32,50254693.64,1570459.17625,394.0,290.0,0.13434726173767997,0.0,0.0,0.0,0.0,0.0,0.0,0.6908416715913712,127
640,TRANSFER,2557154.05,C1605157658,0.0,0.0,C698127433,18328437.72,20885591.77,0,0,6276673,16,26,1,0,0,0.0,,,,,,0.0,,,41,23608920.24,575827.3229268292,522.0,118.0,4.440834861747154,0.0,0.0,0.0,0.0,0.0,0.0,0.6905735071270532,128
684,TRANSFER,2540215.95,C1914413991,2162.69,0.0,C1133768487,9872664.11,12412880.06,0,0,6305462,12,28,1,0,0,0.0,,,,,1174.5631366492655,2162.69,1.0,,35,13969973.420000002,399142.0977142858,530.0,154.0,6.364189506811531,0.0,0.0,0.0,0.0,0.0,0.0,0.6904933181712571,129
692,CASH_IN,321712.15,C1765242780,3.0,321715.15,C1345301000,5953132.75,5631420.61,0,0,6340607,20,28,0,0,0,0.0,,,,,107237.38333333335,-321712.15,-107237.38333333335,,21,6064261.12,288774.339047619,403.0,289.0,1.1140607266594749,0.0,0.0,0.0,0.0,0.0,0.0,0.6903336228476058,130
688,CASH_IN,192710.59,C1426529899,3231358.46,3424069.05,C449261773,43136262.71,42943552.12,0,0,6324820,16,28,0,0,0,0.0,,,,,0.05963763921134271,-192710.58999999985,-0.059637639211342665,,45,49563450.66,1101410.0146666665,402.0,286.0,0.17496716702573512,0.0,0.0,0.0,0.0,0.0,0.0,0.690315284919553,131
715,TRANSFER,116054.11,C240674590,12310.0,0.0,C1070333435,50972670.23,51088724.34,0,0,6360536,19,29,1,0,0,0.0,,,,,9.427628757108042,12310.0,1.0,,14,51246293.75,3660449.5535714286,402.0,313.0,0.03170487895039239,0.0,0.0,0.0,0.0,0.0,0.0,0.6902451487099209,132
684,TRANSFER,3160401.14,C347776415,0.0,0.0,C362487133,9220463.7,12380864.84,0,0,6306812,12,28,1,0,0,0.0,,,,,,0.0,,,36,13644076.79,379002.1330555555,397.0,287.0,8.338742356198658,0.0,0.0,0.0,0.0,0.0,0.0,0.6902272809433996,133
681,CASH_IN,262085.04,C208331108,5924807.69,6186892.73,C269090579,41726084.17,41463999.13,0,0,6299348,9,28,0,0,0,0.0,,,,,0.044235197784115755,-262085.04000000004,-0.04423519778411576,,12,42337767.47,3528147.2891666666,594.0,87.0,0.07428404160017463,0.0,0.0,0.0,0.0,0.0,0.0,0.6902061520768046,134
661,CASH_OUT,267647.5,C1161612608,309334.0,41686.5,C2041413818,31184460.44,31452107.93,0,0,6288161,13,27,0,1,0,0.0,,,,,0.865237898194185,267647.5,0.865237898194185,,46,34788418.89,756269.9758695653,354.0,307.0,0.35390470141599467,0.0,0.0,0.0,0.0,0.0,0.0,0.6901982566196364,135
659,TRANSFER,10000000.0,C1170200367,10988.0,0.0,C211850830,1080375.2,13568457.15,0,0,6285459,11,27,1,0,0,0.0,,,,,910.0837277029486,10988.0,1.0,,24,2551292.1999999993,106303.84166666663,356.0,303.0,94.06997755882297,0.0,0.0,0.0,0.0,0.0,0.0,0.6899632599938263,136
656,TRANSFER,94221.71,C1515260188,47866.0,0.0,C242038474,51926653.71,52020875.42,0,0,6282621,8,27,1,0,0,0.0,,,,,1.9684475410521038,47866.0,1.0,,19,27925197.849999998,1469747.255263158,399.0,257.0,0.06410742368294448,0.0,0.0,0.0,0.0,0.0,0.0,0.6898530567680295,137
687,TRANSFER,2458640.2,C413077638,0.0,0.0,C1391175688,11464106.93,13922747.13,0,0,6316232,15,28,1,0,0,0.0,,,,,,0.0,,,36,14765363.95,410148.9986111111,399.0,288.0,5.99450494411958,0.0,0.0,0.0,0.0,0.0,0.0,0.6897913029408377,138
684,CASH_IN,90530.91,C1213794497,4340900.31,4431431.23,C198502413,66587004.81,66496473.9,0,0,6304425,12,28,0,0,0,0.0,,,,,0.0208553303542693,-90530.92000000086,-0.02085533265793908,,33,47454167.300000004,1438005.0696969698,352.0,332.0,0.06295590461240692,0.0,0.0,0.0,0.0,0.0,0.0,0.6897904180311935,139
692,CASH_IN,124771.51,C198459396,5082194.95,5206966.46,C187728917,79876385.89,79751614.38,0,0,6342111,20,28,0,0,0,0.0,,,,,0.02455071307329523,-124771.50999999978,-0.024550713073295184,,18,81429978.0,4523887.666666667,309.0,383.0,0.02758059421310417,0.0,0.0,0.0,0.0,0.0,0.0,0.6895158276864264,140
715,CASH_IN,134037.59,C2126436811,5543.0,139580.59,C532980658,105376660.43,105242622.83,0,0,6360147,19,29,0,0,0,0.0,,,,,24.181416200613384,-134037.59,-24.181416200613384,,21,90554872.1,4312136.766666667,400.0,315.0,0.031083798416628762,0.0,0.0,0.0,0.0,0.0,0.0,0.689234187010354,141
656,TRANSFER,247836.18,C1250388206,10814.0,0.0,C832492726,30867783.75,31115619.93,0,0,6281995,8,27,1,0,0,0.0,,,,,22.918085814684666,10814.0,1.0,,14,22060632.36,1575759.4542857143,397.0,259.0,0.15728046519152453,0.0,0.0,0.0,0.0,0.0,0.0,0.6892027282479056,142
659,TRANSFER,9777427.95,C802012330,179.0,0.0,C812742577,19012.36,9796440.32,0,0,6285250,11,27,1,0,0,0.0,,,,,54622.50251396648,179.0,1.0,,6,725593.4700000007,120932.24500000011,500.0,159.0,80.85046258754222,0.0,0.0,0.0,0.0,0.0,0.0,0.6890818619581818,143
637,CASH_IN,355463.99,C264408911,72371.0,427834.99,C533447771,34614070.09,34258606.1,0,0,6276406,13,26,0,0,0,0.0,,,,,4.911691008829504,-355463.99,-4.911691008829504,,13,35429831.379999995,2725371.6446153843,373.0,264.0,0.13042771274967327,0.0,0.0,0.0,0.0,0.0,0.0,0.6890485716545268,144
659,TRANSFER,6309652.51,C2044759660,404247.0,0.0,C970395610,3254828.23,9564480.74,0,0,6285770,11,27,1,0,0,0.0,,,,,15.608408992521898,404247.0,1.0,,22,4963314.369999999,225605.1986363636,393.0,266.0,27.967673387571462,0.0,0.0,0.0,0.0,0.0,0.0,0.6889030896552133,145
683,CASH_IN,291249.19,C1459421958,52029.0,343278.19,C1317367242,71778761.78,71487512.58,0,0,6302676,11,28,0,0,0,0.0,,,,,5.597824098099137,-291249.19,-5.597824098099137,,38,63775344.11,1678298.5292105263,570.0,113.0,0.17353836932515457,0.0,0.0,0.0,0.0,0.0,0.0,0.6888855966846418,146
669,CASH_IN,85112.48,C719775995,6679215.57,6764328.05,C1100493291,31233814.66,31148702.18,0,0,6293889,21,27,0,0,0,0.0,,,,,0.012742885614036258,-85112.47999999952,-0.012742885614036187,,32,34263403.160000004,1070731.3487500001,402.0,267.0,0.07949004210940731,0.0,0.0,0.0,0.0,0.0,0.0,0.6888531495473088,147
684,TRANSFER,1626527.87,C1722068033,113.0,0.0,C1558796939,8155267.22,9781795.09,0,0,6305873,12,28,1,0,0,0.0,,,,,14394.051946902657,113.0,1.0,,17,8883711.440000001,522571.26117647067,401.0,283.0,3.1125474951266536,0.0,0.0,0.0,0.0,0.0,0.0,0.6887767641834981,148
677,CASH_OUT,10000000.0,C1896858408,10000000.0,0.0,C952858643,1622330.57,11622330.57,1,0,6296669,5,28,0,1,0,0.0,,,,,1.0,10000000.0,1.0,,22,4167156.1400000006,189416.1881818182,526.0,151.0,52.79379812247687,0.0,0.0,0.0,0.0,0.0,0.0,0.6887226263930002,149
684,CASH_OUT,412218.98,C74775017,73333.0,0.0,C1246973714,96483554.37,96895773.35,0,0,6304274,12,28,0,1,0,0.0,,,,,5.621193459970272,73333.0,1.0,,25,71196598.64,2847863.9456,371.0,313.0,0.14474672522080473,0.0,0.0,0.0,0.0,0.0,0.0,0.6887221368240988,150
688,TRANSFER,123528.32,C838846818,34092.0,0.0,C1177104376,82842364.66,82965892.97,0,0,6321948,16,28,1,0,0,0.0,,,,,3.623381438460636,34092.0,1.0,,17,57488701.66,3381688.3329411764,335.0,353.0,0.036528593956073704,0.0,0.0,0.0,0.0,0.0,0.0,0.6886683636743188,151
644,TRANSFER,5248882.22,C820008788,0.0,0.0,C1670545931,10863022.29,16111904.51,0,0,6279908,20,26,1,0,0,0.0,,,,,,0.0,,,15,11737743.73,782516.2486666667,406.0,238.0,6.707697417074209,0.0,0.0,0.0,0.0,0.0,0.0,0.688644121298524,152
692,TRANSFER,196858.3,C1794527599,0.0,0.0,C1423992712,44931907.86,45128766.17,0,0,6344141,20,28,1,0,0,0.0,,,,,,0.0,,,53,38183268.17,720439.0220754717,383.0,309.0,0.2732476919877024,0.0,0.0,0.0,0.0,0.0,0.0,0.6886352696572994,153
688,TRANSFER,2242487.02,C1751389112,0.0,0.0,C776447774,24945712.28,27188199.31,0,0,6322427,16,28,1,0,0,0.0,,,,,,0.0,,,54,29899180.599999998,553688.5296296296,681.0,7.0,4.050087549222002,0.0,0.0,0.0,0.0,0.0,0.0,0.6886098284794568,154
661,CASH_OUT,287111.7,C562949926,0.0,0.0,C1825775199,69898289.25,70185400.95,0,0,6287905,13,27,0,1,0,0.0,,,,,,0.0,,,52,66215722.31999999,1273379.2753846152,383.0,278.0,0.22547225759841266,0.0,0.0,0.0,0.0,0.0,0.0,0.688361948812699,155
695,CASH_IN,106838.73,C266975739,5560580.4,5667419.13,C1825174365,45376891.92,45270053.19,0,0,6350228,23,28,0,0,0,0.0,,,,,0.019213593242892412,-106838.72999999952,-0.019213593242892325,,59,47369377.660000004,802870.8077966103,569.0,126.0,0.13307088632753633,0.0,0.0,0.0,0.0,0.0,0.0,0.688275743836454,156
705,DEBIT,4714.34,C883121072,1428.0,0.0,C749013731,65673518.34,65678232.68,0,0,6351440,9,29,0,0,0,0.0,,,,,3.301358543417367,1428.0,1.0,,47,69677571.53,1482501.5219148935,353.0,352.0,0.003179989990101769,0.0,0.0,0.0,0.0,0.0,0.0,0.6881022754733772,157
684,TRANSFER,2840590.36,C1186877873,0.0,0.0,C1054012167,14495609.8,17336200.16,0,0,6306726,12,28,1,0,0,0.0,,,,,,0.0,,,23,15179992.09,659999.6560869565,495.0,189.0,4.303927030570673,0.0,0.0,0.0,0.0,0.0,0.0,0.6879382348174415,158
688,CASH_IN,2497.34,C355634047,1905832.58,1908329.93,C993793691,95841536.24,95839038.9,0,0,6326742,16,28,0,0,0,0.0,,,,,0.0013103669368481465,-2497.3499999998603,-0.0013103721838986823,,7,68133759.52,9733394.217142856,396.0,292.0,0.00025657442247654797,0.0,0.0,0.0,0.0,0.0,0.0,0.6878412870220395,159
644,TRANSFER,955467.35,C1491664088,129088.91,0.0,C1819550595,21140000.72,22095468.06,0,0,6281379,20,26,1,0,0,0.0,,,,,7.4016222617419265,129088.91,1.0,,9,21399895.24,2377766.1377777774,401.0,243.0,0.401834030193131,0.0,0.0,0.0,0.0,0.0,0.0,0.687687498836453,160
698,CASH_OUT,10000000.0,C1460810398,10000000.0,0.0,C725953073,697508.01,10697508.01,1,0,6351079,2,29,0,1,0,0.0,,,,,1.0,10000000.0,1.0,,1,598624.9100000001,598624.9100000001,323.0,375.0,16.70495135259239,0.0,0.0,0.0,0.0,0.0,0.0,0.6875020509880866,161
692,CASH_IN,31670.34,C880185867,8251821.95,8283492.29,C1423246212,64484209.81,64452539.47,0,0,6340406,20,28,0,0,0,0.0,,,,,0.0038379815017700425,-31670.33999999985,-0.0038379815017700243,,24,66177681.44,2757403.393333333,687.0,5.0,0.011485566484965692,0.0,0.0,0.0,0.0,0.0,0.0,0.6874953962893959,162
659,CASH_OUT,12555.44,C415148050,0.0,0.0,C2105830770,195628621.72,195641177.17,0,0,6285465,11,27,0,1,0,0.0,,,,,,0.0,,,18,169155940.8,9397552.266666668,420.0,239.0,0.001336033005587469,0.0,0.0,0.0,0.0,0.0,0.0,0.6872710892394883,163
690,CASH_OUT,217733.19,C530924388,12312.0,0.0,C1511142890,154219761.38,154437494.58,0,0,6330915,18,28,0,1,0,0.0,,,,,17.684632066276805,12312.0,1.0,,9,125962035.77,13995781.752222221,472.0,218.0,0.0155570581089855,0.0,0.0,0.0,0.0,0.0,0.0,0.6872682999045528,164
692,TRANSFER,780694.17,C131528252,858414.17,77720.01,C1489487824,15686747.45,16467441.61,0,0,6342850,20,28,1,0,0,0.0,,,,,0.9094609540287528,780694.16,0.9094609423793645,,20,16170978.709999999,808548.9354999999,503.0,189.0,0.9655496850258362,0.0,0.0,0.0,0.0,0.0,0.0,0.6872674677567568,165
683,CASH_IN,245041.0,C2062292610,59748.0,304789.0,C1704904262,42771819.5,42526778.51,0,0,6302354,11,28,0,0,0,0.0,,,,,4.1012418825734756,-245041.0,-4.1012418825734756,,38,47114831.53,1239863.987631579,359.0,324.0,0.19763538778804587,0.0,0.0,0.0,0.0,0.0,0.0,0.6872581988982065,166
659,TRANSFER,7486910.0,C1693473149,19811.0,0.0,C1352952367,3034414.62,10521324.62,0,0,6285596,11,27,1,0,0,0.0,,,,,377.9168138912725,19811.0,1.0,,34,6068906.609999999,178497.2532352941,356.0,303.0,41.944118827032014,0.0,0.0,0.0,0.0,0.0,0.0,0.6871471825143401,167
